year,province,category,value,,
2023,Bali,uc,7.713572485479905e-05,,
2023,Bali,vulnerable,0.002167464,,
2023,Banten,amc,0.027151711432867535,,
2023,Banten,mc,0.009443503,,
2023,Banten,poor,0.002984701,,
2023,Banten,uc,0.000218829,,
2023,Banten,vulnerable,0.008552518,,
2023,Bengkulu,amc,0.003338694,,
2023,Bengkulu,mc,0.000748677,,
2023,Bengkulu,poor,0.001042172,,
2023,Bengkulu,uc,1.1541723865084252e-05,,
2023,Bengkulu,vulnerable,0.002280096,,
2023,DI Yogyakarta,amc,0.006516446,,
2023,DI Yogyakarta,mc,0.002924182,,
2023,DI Yogyakarta,poor,0.001620267,,
2023,DI Yogyakarta,uc,0.000113837,,
2023,DI Yogyakarta,vulnerable,0.003496587,,
2023,DKI Jakarta,amc,0.020260253,,
2023,DKI Jakarta,mc,0.0101427,,
2023,DKI Jakarta,poor,0.001726335,,
2023,DKI Jakarta,uc,0.00062201,,
2023,DKI Jakarta,vulnerable,0.006120654,,
2023,Gorontalo,amc,0.001728486,,
2023,Gorontalo,mc,0.001000385,,
2023,Gorontalo,poor,0.000663742,,
2023,Gorontalo,uc,1.8366266963478918e-05,,
2023,Gorontalo,vulnerable,0.000968822,,
2023,Jambi,amc,0.006998526,,
2023,Jambi,mc,0.001823074,,
2023,Jambi,poor,0.001014074,,
2023,Jambi,uc,4.322077225563089e-05,,
2023,Jambi,vulnerable,0.003504609,,
2023,Jawa Barat,amc,0.088331164,,
2023,Jawa Barat,mc,0.042384025,,
2023,Jawa Barat,poor,0.014049063,,
2023,Jawa Barat,uc,0.001871073,,
2023,Jawa Barat,vulnerable,0.037760901,,
2023,Jawa Tengah,amc,0.061098291,,
2023,Jawa Tengah,mc,0.021373870793182044,,
2023,Jawa Tengah,poor,0.013698253097735808,,
2023,Jawa Tengah,uc,0.00039496,,
2023,Jawa Tengah,vulnerable,0.030666779570540786,,
2023,Jawa Timur,amc,0.068848875,,
2023,Jawa Timur,mc,0.024756547179529045,,
2023,Jawa Timur,poor,0.015133718637446279,,
2023,Jawa Timur,uc,0.000577622,,
2023,Jawa Timur,vulnerable,0.036952169792291226,,
2023,Kalimantan Barat,amc,0.010716121013670744,,
2023,Kalimantan Barat,mc,0.002540221,,
2023,Kalimantan Barat,poor,0.001276612,,
2023,Kalimantan Barat,uc,2.5521380725163945e-05,,
2023,Kalimantan Barat,vulnerable,0.004454383,,
2023,Kalimantan Selatan,amc,0.009032982,,
2023,Kalimantan Selatan,mc,0.002319427,,
2023,Kalimantan Selatan,poor,0.000682578,,
2023,Kalimantan Selatan,uc,1.9143899154646334e-05,,
2023,Kalimantan Selatan,vulnerable,0.0038713,,
2023,Kalimantan Tengah,amc,0.005438409,,
2023,Kalimantan Tengah,mc,0.00189611,,
2023,Kalimantan Tengah,poor,0.000513632,,
2023,Kalimantan Tengah,uc,2.0404953148673232e-05,,
2023,Kalimantan Tengah,vulnerable,0.002189653,,
2023,Kalimantan Timur,amc,0.007671975,,
2023,Kalimantan Timur,mc,0.002219395,,
2023,Kalimantan Timur,poor,0.000834847,,
2023,Kalimantan Timur,uc,1.613857276235717e-05,,
2023,Kalimantan Timur,vulnerable,0.002931844,,
2023,Kalimantan Utara,amc,0.001462826,,
2023,Kalimantan Utara,mc,0.000238874,,
2023,Kalimantan Utara,poor,0.000173305,,
2023,Kalimantan Utara,uc,2.9299539755462285e-07,,
2023,Kalimantan Utara,vulnerable,0.000812153,,
2023,Kepulauan Bangka Belitung,amc,0.003173492,,
2023,Kepulauan Bangka Belitung,mc,0.000350253,,
2023,Kepulauan Bangka Belitung,poor,0.000248157,,
2023,Kepulauan Bangka Belitung,uc,8.768819427645887e-07,,
2023,Kepulauan Bangka Belitung,vulnerable,0.001718932,,
2023,Kepulauan Riau,amc,0.004972164,,
2023,Kepulauan Riau,mc,0.001705748,,
2023,Kepulauan Riau,poor,0.000514849,,
2023,Kepulauan Riau,uc,1.1281912270902117e-05,,
2023,Kepulauan Riau,vulnerable,0.001839539,,
2023,Lampung,amc,0.015283352138913395,,
2023,Lampung,mc,0.003332868,,
2023,Lampung,poor,0.003506927,,
2023,Lampung,uc,5.653213015000877e-05,,
2023,Lampung,vulnerable,0.009384966,,
2023,Maluku,amc,0.003176213,,
2023,Maluku,mc,0.000373391,,
2023,Maluku,poor,0.001089678,,
2023,Maluku,uc,2.252426882536412e-06,,
2023,Maluku,vulnerable,0.001995288,,
2023,Maluku Utara,amc,0.002759197,,
2023,Maluku Utara,mc,0.000648377,,
2023,Maluku Utara,poor,0.000302748,,
2023,Maluku Utara,uc,5.809788128816756e-06,,
2023,Maluku Utara,vulnerable,0.000972325,,
2023,Nusa Tenggara Barat,amc,0.008645471,,
2023,Nusa Tenggara Barat,mc,0.003704953,,
2023,Nusa Tenggara Barat,poor,0.002714108,,
2023,Nusa Tenggara Barat,uc,5.3462197862706414e-05,,
2023,Nusa Tenggara Barat,vulnerable,0.004476478,,
2023,Nusa Tenggara Timur,amc,0.00836047,,
2023,Nusa Tenggara Timur,mc,0.001776632,,
2023,Nusa Tenggara Timur,poor,0.004122707,,
2023,Nusa Tenggara Timur,uc,1.0846092750206757e-05,,
2023,Nusa Tenggara Timur,vulnerable,0.006386498,,
2023,Papua,amc,0.005207042,,
2023,Papua,mc,0.001982109,,
2023,Papua,poor,0.003306349,,
2023,Papua,uc,7.3688137244524e-06,,
2023,Papua,vulnerable,0.002199587,,
2023,Papua Barat,amc,0.001698736,,
2023,Papua Barat,mc,0.000531101,,
2023,Papua Barat,poor,0.000776701,,
2023,Papua Barat,uc,4.527050292403274e-06,,
2023,Papua Barat,vulnerable,0.000779199,,
2023,Riau,amc,0.014643749233087006,,
2023,Riau,mc,0.003159231,,
2023,Riau,poor,0.001754637,,
2023,Riau,uc,4.2275069225831906e-05,,
2023,Riau,vulnerable,0.00665511,,
2023,Sulawesi Barat,amc,0.002536028,,
2023,Sulawesi Barat,mc,0.000742495,,
2023,Sulawesi Barat,poor,0.00059302,,
2023,Sulawesi Barat,uc,1.7079811602824508e-05,,
2023,Sulawesi Barat,vulnerable,0.001273068,,
2023,Sulawesi Selatan,amc,0.015369340062966185,,
2023,Sulawesi Selatan,mc,0.008103161,,
2023,Sulawesi Selatan,poor,0.002850032,,
2023,Sulawesi Selatan,uc,0.000119801,,
2023,Sulawesi Selatan,vulnerable,0.006329414,,
2023,Sulawesi Tengah,amc,0.005878249,,
2023,Sulawesi Tengah,mc,0.001103268,,
2023,Sulawesi Tengah,poor,0.001429468,,
2023,Sulawesi Tengah,uc,7.4035672031166156e-06,,
2023,Sulawesi Tengah,vulnerable,0.003101807,,
2023,Sulawesi Tenggara,amc,0.004615282,,
2023,Sulawesi Tenggara,mc,0.002149839,,
2023,Sulawesi Tenggara,poor,0.001161654,,
2023,Sulawesi Tenggara,uc,3.4881724938434606e-05,,
2023,Sulawesi Tenggara,vulnerable,0.002200067,,
2023,Sulawesi Utara,amc,0.004350073,,
2023,Sulawesi Utara,mc,0.002258766,,
2023,Sulawesi Utara,poor,0.000682852,,
2023,Sulawesi Utara,uc,2.557174343767757e-05,,
2023,Sulawesi Utara,vulnerable,0.001934776,,
2023,Sumatera Barat,amc,0.011827912040268342,,
2023,Sumatera Barat,mc,0.001844426,,
2023,Sumatera Barat,poor,0.001229701,,
2023,Sumatera Barat,uc,1.961174739168538e-05,,
2023,Sumatera Barat,vulnerable,0.005755427,,
2023,Sumatera Selatan,amc,0.014891000107287663,,
2023,Sumatera Selatan,mc,0.004812844,,
2023,Sumatera Selatan,poor,0.003777923,,
2023,Sumatera Selatan,uc,3.04279751789759e-05,,
2023,Sumatera Selatan,vulnerable,0.008561286,,
2023,Sumatera Utara,amc,0.030132977568906084,,
2023,Sumatera Utara,mc,0.005547846,,
2023,Sumatera Utara,poor,0.004478949,,
2023,Sumatera Utara,uc,8.755978740958738e-05,,
2023,Sumatera Utara,vulnerable,0.014741097,,
2023,Papua Barat Daya,amc,0.005207042,,
2023,Papua Barat Daya,mc,0.001982109,,
2023,Papua Barat Daya,poor,0.003306349,,
2023,Papua Barat Daya,uc,7.3688137244524e-06,,
2023,Papua Barat Daya,vulnerable,0.002199587,,
2023,Papua Tengah,amc,0.005207042,,
2023,Papua Tengah,mc,0.001982109,,
2023,Papua Tengah,poor,0.003306349,,
2023,Papua Tengah,uc,7.3688137244524e-06,,
2023,Papua Tengah,vulnerable,0.002199587,,
2023,Papua Selatan,amc,0.005207042,,
2023,Papua Selatan,mc,0.001982109,,
2023,Papua Selatan,poor,0.003306349,,
2023,Papua Selatan,uc,7.3688137244524e-06,,
2023,Papua Selatan,vulnerable,0.002199587,,
2023,Papua Pegunungan,amc,0.005207042,,
2023,Papua Pegunungan,mc,0.001982109,,
2023,Papua Pegunungan,poor,0.003306349,,
2023,Papua Pegunungan,uc,7.3688137244524e-06,,
2023,Papua Pegunungan,vulnerable,0.002199587,,
2024,Aceh,amc,0.009752905,,
2024,Aceh,mc,0.001463159,,
2024,Aceh,poor,0.002880215,,
2024,Aceh,uc,4.075038988205018e-06,,
2024,Aceh,vulnerable,0.006134221,,
2024,Bali,amc,0.007891308,,
2024,Bali,mc,0.005310222,,
2024,Bali,poor,0.000660247,,
2024,Bali,uc,9.784382815974054e-05,,
2024,Bali,vulnerable,0.002542496,,
2024,Banten,amc,0.025881534771538504,,
2024,Banten,mc,0.009263947,,
2024,Banten,poor,0.002833975,,
2024,Banten,uc,0.000157088,,
2024,Banten,vulnerable,0.010397516,,
2024,Bengkulu,amc,0.003515945,,
2024,Bengkulu,mc,0.000682837,,
2024,Bengkulu,poor,0.00100726,,
2024,Bengkulu,uc,1.3086971795063404e-05,,
2024,Bengkulu,vulnerable,0.002209449,,
2024,DI Yogyakarta,amc,0.006504036,,
2024,DI Yogyakarta,mc,0.002988227,,
2024,DI Yogyakarta,poor,0.001595084,,
2024,DI Yogyakarta,uc,0.000104173,,
2024,DI Yogyakarta,vulnerable,0.003533915,,
2024,DKI Jakarta,amc,0.020008636191871876,,
2024,DKI Jakarta,mc,0.009843577,,
2024,DKI Jakarta,poor,0.001664431,,
2024,DKI Jakarta,uc,0.000457866,,
2024,DKI Jakarta,vulnerable,0.006761478,,
2024,Gorontalo,amc,0.001736089,,
2024,Gorontalo,mc,0.000930436,,
2024,Gorontalo,poor,0.000637213,,
2024,Gorontalo,uc,1.6941809682099778e-05,,
2024,Gorontalo,vulnerable,0.001051829,,
2024,Jambi,amc,0.007087361,,
2024,Jambi,mc,0.001693963,,
2024,Jambi,poor,0.000950217,,
2024,Jambi,uc,2.832622553982734e-05,,
2024,Jambi,vulnerable,0.003627197,,
2024,Jawa Barat,amc,0.086681859,,
2024,Jawa Barat,mc,0.042880294,,
2024,Jawa Barat,poor,0.013778231571452318,,
2024,Jawa Barat,uc,0.001738033,,
2024,Jawa Barat,vulnerable,0.039537370091029825,,
2024,Jawa Tengah,amc,0.0610116,,
2024,Jawa Tengah,mc,0.020993869,,
2024,Jawa Tengah,poor,0.013261485,,
2024,Jawa Tengah,uc,0.000390896,,
2024,Jawa Tengah,vulnerable,0.031000983976802815,,
2024,Jawa Timur,amc,0.069499424,,
2024,Jawa Timur,mc,0.024164812,,
2024,Jawa Timur,poor,0.014258009113297691,,
2024,Jawa Timur,uc,0.000388302,,
2024,Jawa Timur,vulnerable,0.037254314758554376,,
2024,Kalimantan Barat,amc,0.010898657218182553,,
2024,Kalimantan Barat,mc,0.002269163,,
2024,Kalimantan Barat,poor,0.001203164,,
2024,Kalimantan Barat,uc,1.6673482177026765e-05,,
2024,Kalimantan Barat,vulnerable,0.004651789,,
2024,Kalimantan Selatan,amc,0.009370382,,
2024,Kalimantan Selatan,mc,0.002327693,,
2024,Kalimantan Selatan,poor,0.000656237,,
2024,Kalimantan Selatan,uc,1.6293593325381876e-05,,
2024,Kalimantan Selatan,vulnerable,0.003587512,,
2024,Kalimantan Tengah,amc,0.005940531,,
2024,Kalimantan Tengah,mc,0.00189388,,
2024,Kalimantan Tengah,poor,0.000521345,,
2024,Kalimantan Tengah,uc,9.403949594740334e-06,,
2024,Kalimantan Tengah,vulnerable,0.001725954,,
2024,Kalimantan Timur,amc,0.007716554,,
2024,Kalimantan Timur,mc,0.001979262,,
2024,Kalimantan Timur,poor,0.000792396,,
2024,Kalimantan Timur,uc,6.831800888249996e-06,,
2024,Kalimantan Timur,vulnerable,0.003206795,,
2024,Kalimantan Utara,amc,0.001345286,,
2024,Kalimantan Utara,mc,0.000216381,,
2024,Kalimantan Utara,poor,0.000171225,,
2024,Kalimantan Utara,uc,4.222276258535596e-08,,
2024,Kalimantan Utara,vulnerable,0.000976862,,
2024,Kepulauan Bangka Belitung,amc,0.003265735,,
2024,Kepulauan Bangka Belitung,mc,0.000321687,,
2024,Kepulauan Bangka Belitung,poor,0.00025041,,
2024,Kepulauan Bangka Belitung,uc,5.895966851799263e-06,,
2024,Kepulauan Bangka Belitung,vulnerable,0.00166201,,
2024,Kepulauan Riau,amc,0.005135332,,
2024,Kepulauan Riau,mc,0.001676434,,
2024,Kepulauan Riau,poor,0.000495127,,
2024,Kepulauan Riau,uc,1.9512562994349937e-05,,
2024,Kepulauan Riau,vulnerable,0.00189535,,
2024,Lampung,amc,0.015837211,,
2024,Lampung,mc,0.00277804,,
2024,Lampung,poor,0.003369604,,
2024,Lampung,uc,4.664442662957505e-05,,
2024,Lampung,vulnerable,0.009496203,,
2024,Maluku,amc,0.00298192,,
2024,Maluku,mc,0.000392858,,
2024,Maluku,poor,0.001065701,,
2024,Maluku,uc,7.508607655413591e-07,,
2024,Maluku,vulnerable,0.002198954,,
2024,Maluku Utara,amc,0.002707861,,
2024,Maluku Utara,mc,0.000685371,,
2024,Maluku Utara,poor,0.000297455,,
2024,Maluku Utara,uc,8.643655233365084e-06,,
2024,Maluku Utara,vulnerable,0.001005151,,
2024,Nusa Tenggara Barat,amc,0.008397044,,
2024,Nusa Tenggara Barat,mc,0.003443713,,
2024,Nusa Tenggara Barat,poor,0.002538265,,
2024,Nusa Tenggara Barat,uc,2.7972934568991147e-05,,
2024,Nusa Tenggara Barat,vulnerable,0.005261009,,
2024,Nusa Tenggara Timur,amc,0.008533316,,
2024,Nusa Tenggara Timur,mc,0.001630448,,
2024,Nusa Tenggara Timur,poor,0.004036699,,
2024,Nusa Tenggara Timur,uc,2.6954069656601193e-06,,
2024,Nusa Tenggara Timur,vulnerable,0.006523893,,
2024,Papua,amc,0.00149935,,
2024,Papua,mc,0.000516328,,
2024,Papua,poor,0.000547433,,
2024,Papua,uc,7.286039793201145e-07,,
2024,Papua,vulnerable,0.000607203,,
2024,Papua Barat,amc,0.000658281,,
2024,Papua Barat,mc,0.000242095,,
2024,Papua Barat,poor,0.000394364,,
2024,Papua Barat,uc,2.1522554664254614e-06,,
2024,Papua Barat,vulnerable,0.000523655,,
2024,Papua Barat Daya,amc,0.000954185,,
2024,Papua Barat Daya,mc,0.000262929,,
2024,Papua Barat Daya,poor,0.000366124,,
2024,Papua Barat Daya,uc,1.2486583618644895e-06,,
2024,Papua Barat Daya,vulnerable,0.000434786,,
2024,Papua Pegunungan,amc,0.001250628,,
2024,Papua Pegunungan,mc,0.000366315,,
2024,Papua Pegunungan,poor,0.001308255,,
2024,Papua Pegunungan,uc,7.584680226963294e-08,,
2024,Papua Pegunungan,vulnerable,0.001043299,,
2024,Papua Selatan,amc,0.000845433,,
2024,Papua Selatan,mc,0.000431016,,
2024,Papua Selatan,poor,0.000330074,,
2024,Papua Selatan,uc,5.410776752091327e-06,,
2024,Papua Selatan,vulnerable,0.000280832,,
2024,Papua Tengah,amc,0.001400237,,
2024,Papua Tengah,mc,0.00043117,,
2024,Papua Tengah,poor,0.001104361,,
2024,Papua Tengah,uc,2.068103417125977e-06,,
2024,Papua Tengah,vulnerable,0.000772542,,
2024,Riau,amc,0.014503095404052674,,
2024,Riau,mc,0.003088734,,
2024,Riau,poor,0.001762245,,
2024,Riau,uc,1.6642371284906704e-05,,
2024,Riau,vulnerable,0.007054941,,
2024,Sulawesi Barat,amc,0.002650756,,
2024,Sulawesi Barat,mc,0.000713641,,
2024,Sulawesi Barat,poor,0.000580643,,
2024,Sulawesi Barat,uc,1.741138567418263e-05,,
2024,Sulawesi Barat,vulnerable,0.001216312,,
2024,Sulawesi Selatan,amc,0.015332763,,
2024,Sulawesi Selatan,mc,0.008073986,,
2024,Sulawesi Selatan,poor,0.002636584,,
2024,Sulawesi Selatan,uc,8.737945215422398e-05,,
2024,Sulawesi Selatan,vulnerable,0.006570516,,
2024,Sulawesi Tengah,amc,0.005883234,,
2024,Sulawesi Tengah,mc,0.0010743,,
2024,Sulawesi Tengah,poor,0.001359546,,
2024,Sulawesi Tengah,uc,5.744024117095458e-06,,
2024,Sulawesi Tengah,vulnerable,0.003229695,,
2024,Sulawesi Tenggara,amc,0.004797048,,
2024,Sulawesi Tenggara,mc,0.002177317,,
2024,Sulawesi Tenggara,poor,0.001144561,,
2024,Sulawesi Tenggara,uc,2.6750309195082125e-05,,
2024,Sulawesi Tenggara,vulnerable,0.002065619,,
2024,Sulawesi Utara,amc,0.004586718,,
2024,Sulawesi Utara,mc,0.002174474,,
2024,Sulawesi Utara,poor,0.000668939,,
2024,Sulawesi Utara,uc,3.0640897378789744e-05,,
2024,Sulawesi Utara,vulnerable,0.001764914,,
2024,Sumatera Barat,amc,0.011316569,,
2024,Sumatera Barat,mc,0.001879494,,
2024,Sumatera Barat,poor,0.001237721,,
2024,Sumatera Barat,uc,1.66939621699494e-05,,
2024,Sumatera Barat,vulnerable,0.006264676,,
2024,Sumatera Selatan,amc,0.015290324274305243,,
2024,Sumatera Selatan,mc,0.005080448,,
2024,Sumatera Selatan,poor,0.00352358,,
2024,Sumatera Selatan,uc,2.186163998617371e-05,,
2024,Sumatera Selatan,vulnerable,0.008216375,,
2024,Sumatera Utara,amc,0.029574212057813173,,
2024,Sumatera Utara,mc,0.004963416,,
2024,Sumatera Utara,poor,0.004396263,,
2024,Sumatera Utara,uc,3.704103688129429e-05,,
2024,Sumatera Utara,vulnerable,0.016048555111186802,,
